date,fips,county,hospital_pk,total_adult_inpatient,used_inpatient,total_adult_confirmed_and_suspected_covid,total_adult_confirmed_covid,total_icu,used_icu,total_staffed_adult_icu,used_staffed_adult_icu,staffed_icu_adult_confirmed_and_suspected_covid,staffed_icu_adult_confirmed_covid
2021-01-08,36029,Erie,330102,840.0,596.0,120.0,120.0,84.0,47.0,84.0,47.0,23.0,23.0
2021-01-08,36029,Erie,330078,1330.0,1099.0,648.0,648.0,253.0,170.0,253.0,170.0,123.0,122.0
2021-01-08,36029,Erie,330219,4536.0,3236.0,440.0,437.0,441.0,264.0,441.0,264.0,46.0,46.0
2021-01-08,36029,Erie,330279,2107.0,1683.0,206.0,206.0,280.0,213.0,280.0,213.0,58.0,58.0
2021-01-08,36029,Erie,330005,6328.0,4947.0,1158.0,1122.0,1505.0,1001.0,1505.0,1001.0,216.0,205.0
2021-01-08,36031,Essex,331302,199.0,143.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,36033,Franklin,330084,266.0,129.0,22.0,19.0,35.0,9.0,35.0,9.0,-999999.0,-999999.0
2021-01-08,36033,Franklin,330079,476.0,245.0,-999999.0,-999999.0,56.0,10.0,56.0,10.0,0.0,0.0
2021-01-08,36035,Fulton,330276,294.0,239.0,104.0,104.0,56.0,47.0,56.0,47.0,21.0,21.0
2021-01-08,36037,Genesee,330073,917.0,380.0,233.0,233.0,84.0,55.0,84.0,55.0,32.0,32.0
2021-01-08,36043,Herkimer,331311,210.0,156.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,36045,Jefferson,331318,224.0,117.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,36045,Jefferson,331309,140.0,93.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,36045,Jefferson,330157,1150.0,800.0,175.0,0.0,94.0,73.0,94.0,73.0,33.0,0.0
2021-01-08,36047,Kings,330019,1323.0,781.0,412.0,411.0,133.0,113.0,133.0,113.0,73.0,73.0
2021-01-08,36047,Kings,330056,1386.0,1155.0,202.0,188.0,168.0,118.0,126.0,96.0,33.0,33.0
2021-01-08,36047,Kings,330396,1385.0,1315.0,272.0,259.0,209.0,162.0,135.0,131.0,38.0,38.0
2021-01-08,36047,Kings,330236,4337.0,3536.0,884.0,883.0,529.0,408.0,319.0,296.0,183.0,183.0
2021-01-08,36047,Kings,330201,1792.0,1160.0,340.0,152.0,140.0,117.0,140.0,117.0,54.0,23.0
2021-01-08,36047,Kings,330194,6013.0,4052.0,1074.0,1074.0,556.0,427.0,483.0,377.0,161.0,161.0
2021-01-08,36047,Kings,330397,1643.0,1186.0,440.0,181.0,91.0,85.0,91.0,85.0,51.0,33.0
2021-01-08,36047,Kings,330202,3902.0,2775.0,328.0,324.0,378.0,346.0,350.0,258.0,95.0,94.0
2021-01-08,36047,Kings,330350,1512.0,1022.0,212.0,203.0,420.0,155.0,182.0,83.0,16.0,16.0
2021-01-08,36047,Kings,330221,1421.0,1020.0,348.0,289.0,172.0,130.0,172.0,130.0,63.0,63.0
2021-01-08,36047,Kings,330196,2135.0,1611.0,717.0,654.0,340.0,281.0,290.0,259.0,149.0,143.0
2021-01-08,36047,Kings,330233,1985.0,1859.0,342.0,318.0,353.0,302.0,273.0,238.0,71.0,66.0
2021-01-08,36049,Lewis,331317,175.0,159.0,103.0,102.0,42.0,27.0,42.0,27.0,21.0,21.0
2021-01-08,36051,Livingston,330238,315.0,209.0,112.0,106.0,56.0,45.0,56.0,45.0,24.0,24.0
2021-01-08,36053,Madison,331316,217.0,154.0,65.0,65.0,20.0,10.0,20.0,10.0,-999999.0,-999999.0
2021-01-08,36053,Madison,330115,308.0,267.0,94.0,94.0,42.0,36.0,42.0,36.0,12.0,12.0
2021-01-08,36055,Monroe,330226,3311.0,2284.0,889.0,889.0,357.0,221.0,357.0,221.0,93.0,93.0
2021-01-08,36055,Monroe,330125,5348.0,3683.0,1373.0,1373.0,644.0,462.0,644.0,462.0,249.0,249.0
2021-01-08,36055,Monroe,330285,7378.0,6275.0,1143.0,1115.0,1127.0,965.0,931.0,789.0,322.0,317.0
2021-01-08,36055,Monroe,330164,2807.0,2119.0,622.0,622.0,140.0,92.0,140.0,92.0,64.0,64.0
2021-01-08,36055,Monroe,330403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,36057,Montgomery,330047,791.0,514.0,201.0,201.0,72.0,54.0,72.0,54.0,40.0,40.0
2021-01-08,36059,Nassau,330027,2926.0,2382.0,341.0,337.0,588.0,461.0,448.0,431.0,67.0,65.0
2021-01-08,36059,Nassau,330259,1820.0,1439.0,383.0,367.0,259.0,163.0,203.0,120.0,65.0,62.0
2021-01-08,36059,Nassau,330106,6769.0,5655.0,1167.0,1054.0,1204.0,396.0,861.0,255.0,162.0,159.0
2021-01-08,36059,Nassau,330331,1246.0,960.0,619.0,574.0,140.0,72.0,140.0,72.0,48.0,47.0
2021-01-08,36059,Nassau,330198,3094.0,2551.0,719.0,689.0,214.0,188.0,214.0,188.0,50.0,48.0
2021-01-08,36059,Nassau,330181,1113.0,919.0,319.0,281.0,126.0,62.0,126.0,62.0,45.0,41.0
2021-01-08,36059,Nassau,330182,3143.0,2150.0,507.0,496.0,560.0,380.0,560.0,380.0,148.0,148.0
2021-01-08,36059,Nassau,330332,1085.0,801.0,464.0,464.0,84.0,72.0,84.0,72.0,46.0,46.0
2021-01-08,36061,New York,330046,4674.0,4114.0,1066.0,876.0,500.0,475.0,500.0,475.0,142.0,132.0
2021-01-08,36061,New York,330024,9345.0,6974.0,1664.0,1215.0,1806.0,922.0,1659.0,834.0,228.0,207.0
2021-01-08,36061,New York,330169,2996.0,2370.0,1174.0,945.0,455.0,358.0,455.0,358.0,106.0,100.0
2021-01-08,36061,New York,330100,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,36061,New York,330119,3143.0,2495.0,515.0,441.0,777.0,332.0,581.0,241.0,58.0,54.0
2021-01-08,36061,New York,330101,18433.0,16753.0,3407.0,2815.0,3521.0,3093.0,2008.0,1887.0,744.0,665.0
2021-01-08,36061,New York,330270,1204.0,827.0,8.0,8.0,28.0,14.0,28.0,14.0,8.0,8.0
2021-01-08,36061,New York,332008,1407.0,874.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,36061,New York,330154,4235.0,3287.0,248.0,198.0,280.0,199.0,245.0,168.0,38.0,36.0
2021-01-08,36061,New York,330199,1428.0,1048.0,152.0,147.0,161.0,110.0,105.0,81.0,48.0,48.0
2021-01-08,36061,New York,330204,4326.0,4200.0,319.0,297.0,742.0,599.0,553.0,465.0,108.0,97.0
2021-01-08,36061,New York,330240,1103.0,1125.0,242.0,236.0,227.0,173.0,139.0,112.0,37.0,36.0
2021-01-08,36061,New York,330214,12971.0,11102.0,2434.0,2326.0,2730.0,2123.0,1785.0,1422.0,451.0,434.0
2021-01-08,36063,Niagara,330065,700.0,526.0,147.0,135.0,84.0,49.0,84.0,49.0,15.0,15.0
2021-01-08,36063,Niagara,330188,406.0,325.0,75.0,75.0,56.0,44.0,56.0,44.0,19.0,19.0
2021-01-08,36063,Niagara,330163,175.0,137.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,36065,Oneida,330215,340.0,309.0,149.0,143.0,71.0,59.0,71.0,59.0,42.0,42.0
2021-01-08,36065,Oneida,330245,1309.0,1149.0,594.0,570.0,231.0,174.0,231.0,174.0,92.0,82.0
2021-01-08,36065,Oneida,330044,1806.0,1586.0,773.0,737.0,266.0,210.0,266.0,210.0,110.0,104.0
2021-01-08,36067,Onondaga,330140,3157.0,2577.0,676.0,676.0,510.0,329.0,370.0,266.0,91.0,91.0
2021-01-08,36067,Onondaga,330203,2205.0,1678.0,424.0,424.0,245.0,183.0,245.0,183.0,83.0,83.0
2021-01-08,36067,Onondaga,330241,4221.0,3909.0,876.0,792.0,819.0,705.0,714.0,649.0,227.0,225.0
2021-01-08,36069,Ontario,330074,1029.0,706.0,282.0,270.0,98.0,82.0,98.0,82.0,36.0,36.0
2021-01-08,36069,Ontario,330265,630.0,378.0,103.0,103.0,63.0,42.0,63.0,42.0,32.0,32.0
2021-01-08,36069,Ontario,330058,497.0,302.0,119.0,114.0,98.0,56.0,98.0,56.0,35.0,35.0
2021-01-08,36071,Orange,330135,735.0,286.0,20.0,18.0,91.0,21.0,91.0,21.0,4.0,4.0
2021-01-08,36071,Orange,330264,1442.0,1098.0,443.0,443.0,245.0,149.0,245.0,149.0,99.0,99.0
2021-01-08,36071,Orange,330205,406.0,132.0,30.0,30.0,56.0,13.0,56.0,13.0,-999999.0,-999999.0
2021-01-08,36071,Orange,330126,2786.0,2254.0,575.0,560.0,805.0,243.0,665.0,220.0,63.0,63.0
2021-01-08,36073,Orleans,331319,126.0,105.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,36075,Oswego,330218,861.0,496.0,139.0,139.0,119.0,48.0,119.0,48.0,23.0,23.0
2021-01-08,36077,Otsego,330085,371.0,245.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,36077,Otsego,330136,1064.0,976.0,243.0,243.0,210.0,198.0,210.0,198.0,92.0,92.0
2021-01-08,36079,Putnam,330273,798.0,614.0,220.0,200.0,70.0,34.0,70.0,34.0,25.0,21.0
2021-01-08,36081,Queens,330014,2016.0,1885.0,722.0,599.0,329.0,283.0,224.0,218.0,160.0,87.0
2021-01-08,36081,Queens,330195,9632.0,9777.0,2795.0,2494.0,1407.0,1019.0,833.0,519.0,455.0,449.0
2021-01-08,36081,Queens,330193,1176.0,1201.0,359.0,290.0,252.0,177.0,154.0,113.0,115.0,79.0
2021-01-08,36081,Queens,330128,2945.0,2100.0,419.0,391.0,581.0,293.0,343.0,235.0,59.0,52.0
2021-01-08,36081,Queens,330231,2507.0,1357.0,364.0,321.0,371.0,214.0,161.0,140.0,92.0,87.0
2021-01-08,36081,Queens,330395,1225.0,1019.0,218.0,216.0,147.0,103.0,147.0,103.0,31.0,31.0
2021-01-08,36081,Queens,330055,4655.0,3888.0,1446.0,1438.0,791.0,307.0,693.0,240.0,146.0,146.0
2021-01-08,36083,Rensselaer,330180,1254.0,1233.0,312.0,312.0,128.0,114.0,128.0,114.0,57.0,57.0
2021-01-08,36085,Richmond,330028,1757.0,1634.0,361.0,0.0,511.0,245.0,392.0,185.0,63.0,0.0
2021-01-08,36085,Richmond,330160,4648.0,4084.0,1624.0,1481.0,752.0,707.0,680.0,653.0,349.0,346.0
2021-01-08,36087,Rockland,330104,1071.0,982.0,309.0,287.0,133.0,117.0,133.0,117.0,65.0,60.0
2021-01-08,36087,Rockland,330405,630.0,526.0,114.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,36087,Rockland,330158,1708.0,1181.0,401.0,400.0,434.0,201.0,434.0,201.0,80.0,80.0
2021-01-08,36089,St. Lawrence,331315,217.0,125.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,36089,St. Lawrence,331307,182.0,96.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,36089,St. Lawrence,330211,524.0,176.0,52.0,52.0,70.0,39.0,70.0,39.0,18.0,18.0
2021-01-08,36089,St. Lawrence,330197,609.0,294.0,126.0,126.0,70.0,53.0,70.0,53.0,32.0,32.0
2021-01-08,36089,St. Lawrence,330223,224.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,36091,Saratoga,330222,1281.0,1155.0,327.0,327.0,217.0,97.0,217.0,97.0,61.0,61.0
2021-01-08,36093,Schenectady,330406,749.0,581.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,36093,Schenectady,330153,2212.0,1556.0,563.0,556.0,252.0,189.0,252.0,189.0,84.0,84.0
2021-01-08,36095,Schoharie,331320,159.0,126.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,36097,Schuyler,331313,133.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,36101,Steuben,330144,84.0,84.0,26.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,36101,Steuben,330151,133.0,123.0,57.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,36101,Steuben,330277,665.0,405.0,163.0,163.0,56.0,50.0,56.0,50.0,34.0,34.0
2021-01-08,36103,Suffolk,330107,1162.0,925.0,328.0,321.0,168.0,67.0,168.0,67.0,19.0,16.0
2021-01-08,36103,Suffolk,330045,1932.0,1710.0,636.0,553.0,357.0,238.0,294.0,233.0,70.0,69.0
2021-01-08,36103,Suffolk,330393,4627.0,3867.0,1275.0,1233.0,1162.0,868.0,770.0,555.0,194.0,194.0
2021-01-08,36103,Suffolk,330286,3227.0,2846.0,1123.0,1116.0,560.0,499.0,420.0,379.0,186.0,185.0
2021-01-08,36103,Suffolk,330401,1736.0,1372.0,514.0,514.0,161.0,145.0,161.0,145.0,95.0,95.0
2021-01-08,36103,Suffolk,330246,1400.0,1291.0,227.0,218.0,238.0,103.0,182.0,103.0,43.0,43.0
2021-01-08,36103,Suffolk,330185,1603.0,1098.0,495.0,414.0,294.0,117.0,294.0,117.0,71.0,68.0
2021-01-08,36103,Suffolk,330141,1820.0,1460.0,694.0,476.0,293.0,292.0,293.0,292.0,146.0,86.0
2021-01-08,36103,Suffolk,330043,1815.0,2183.0,866.0,751.0,427.0,263.0,350.0,230.0,73.0,72.0
2021-01-08,36105,Sullivan,330386,609.0,447.0,69.0,69.0,133.0,44.0,133.0,44.0,14.0,14.0
2021-01-08,36105,Sullivan,331303,105.0,32.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,36109,Tompkins,330307,1008.0,833.0,217.0,215.0,112.0,71.0,112.0,71.0,28.0,26.0
2021-01-08,36111,Ulster,330004,1008.0,616.0,233.0,163.0,91.0,44.0,91.0,44.0,25.0,21.0
2021-01-08,36111,Ulster,330224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,36111,Ulster,331310,217.0,102.0,38.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,36113,Warren,330191,1268.0,1145.0,254.0,248.0,100.0,91.0,100.0,91.0,34.0,32.0
2021-01-08,36117,Wayne,330030,1043.0,397.0,169.0,169.0,63.0,60.0,63.0,60.0,39.0,39.0
2021-01-08,36119,Westchester,330184,765.0,621.0,217.0,190.0,84.0,57.0,84.0,57.0,31.0,23.0
2021-01-08,36119,Westchester,330208,2597.0,1611.0,482.0,398.0,364.0,112.0,364.0,106.0,40.0,36.0
2021-01-08,36119,Westchester,330267,1027.0,1061.0,419.0,419.0,112.0,91.0,85.0,77.0,33.0,33.0
2021-01-08,36119,Westchester,330234,5117.0,5033.0,794.0,756.0,1281.0,940.0,728.0,552.0,148.0,143.0
2021-01-08,36119,Westchester,330006,1022.0,784.0,152.0,152.0,63.0,44.0,63.0,44.0,28.0,28.0
2021-01-08,36119,Westchester,330086,420.0,256.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,36119,Westchester,330304,2387.0,1918.0,694.0,638.0,259.0,116.0,259.0,116.0,40.0,35.0
2021-01-08,36119,Westchester,330261,1281.0,866.0,363.0,334.0,85.0,79.0,85.0,79.0,43.0,42.0
2021-01-08,36119,Westchester,333301,0.0,525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08,36119,Westchester,330162,1344.0,757.0,217.0,198.0,217.0,85.0,147.0,85.0,24.0,23.0
2021-01-08,36121,Wyoming,330008,384.0,251.0,68.0,68.0,42.0,34.0,42.0,34.0,11.0,11.0
2021-01-08,36123,Yates,331314,126.0,87.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,36001,Albany,330057,3290.0,2762.0,1013.0,1007.0,381.0,310.0,276.0,234.0,114.0,114.0
2021-01-15,36001,Albany,330013,4704.0,4034.0,1182.0,1041.0,917.0,720.0,784.0,637.0,222.0,207.0
2021-01-15,36003,Allegany,331301,175.0,40.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,36003,Allegany,330096,343.0,183.0,54.0,54.0,42.0,22.0,42.0,22.0,-999999.0,-999999.0
2021-01-15,36005,Bronx,330385,2200.0,875.0,280.0,279.0,297.0,126.0,209.0,123.0,87.0,87.0
2021-01-15,36005,Bronx,330009,2583.0,2261.0,600.0,552.0,539.0,351.0,259.0,252.0,132.0,131.0
2021-01-15,36005,Bronx,330080,2865.0,1723.0,438.0,429.0,469.0,324.0,259.0,235.0,95.0,94.0
2021-01-15,36005,Bronx,332006,1575.0,1407.0,455.0,455.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,36005,Bronx,330399,2037.0,1730.0,304.0,291.0,392.0,262.0,308.0,237.0,72.0,72.0
2021-01-15,36005,Bronx,330127,2745.0,2284.0,348.0,338.0,679.0,508.0,476.0,398.0,108.0,101.0
2021-01-15,36005,Bronx,330059,9604.0,9441.0,2413.0,2413.0,1442.0,1197.0,861.0,781.0,382.0,381.0
2021-01-15,36007,Broome,330011,2163.0,1139.0,426.0,351.0,126.0,60.0,126.0,60.0,29.0,22.0
2021-01-15,36007,Broome,330394,3059.0,2062.0,654.0,654.0,420.0,237.0,420.0,237.0,84.0,84.0
2021-01-15,36009,Cattaraugus,330103,1568.0,985.0,290.0,274.0,133.0,96.0,133.0,96.0,41.0,41.0
2021-01-15,36011,Cayuga,330235,735.0,623.0,283.0,283.0,133.0,43.0,133.0,43.0,23.0,23.0
2021-01-15,36013,Chautauqua,330166,28.0,10.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,36013,Chautauqua,330239,707.0,870.0,189.0,189.0,105.0,42.0,105.0,42.0,15.0,15.0
2021-01-15,36013,Chautauqua,330229,266.0,201.0,111.0,108.0,35.0,33.0,35.0,33.0,19.0,19.0
2021-01-15,36015,Chemung,330090,1218.0,859.0,210.0,210.0,140.0,120.0,140.0,120.0,41.0,41.0
2021-01-15,36017,Chenango,330033,189.0,95.0,34.0,34.0,21.0,20.0,21.0,20.0,8.0,8.0
2021-01-15,36019,Clinton,330250,1030.0,1035.0,148.0,143.0,75.0,70.0,75.0,70.0,-999999.0,-999999.0
2021-01-15,36021,Columbia,330094,700.0,588.0,239.0,237.0,42.0,41.0,42.0,41.0,34.0,34.0
2021-01-15,36023,Cortland,330175,364.0,282.0,75.0,74.0,84.0,42.0,84.0,42.0,8.0,8.0
2021-01-15,36025,Delaware,331312,147.0,74.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,36025,Delaware,331304,54.0,54.0,4.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,36025,Delaware,331305,140.0,80.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,36027,Dutchess,330049,735.0,440.0,116.0,90.0,49.0,32.0,49.0,32.0,14.0,14.0
2021-01-15,36027,Dutchess,330023,2618.0,2317.0,940.0,706.0,448.0,315.0,343.0,234.0,142.0,121.0
2021-01-15,36029,Erie,330354,994.0,738.0,85.0,85.0,98.0,69.0,98.0,69.0,20.0,20.0
2021-01-15,36029,Erie,330219,4536.0,3489.0,422.0,422.0,441.0,284.0,441.0,284.0,81.0,81.0
2021-01-15,36029,Erie,330102,840.0,639.0,161.0,161.0,84.0,57.0,84.0,57.0,39.0,39.0
2021-01-15,36029,Erie,330078,1330.0,1213.0,656.0,655.0,252.0,163.0,252.0,163.0,117.0,117.0
2021-01-15,36029,Erie,330279,2107.0,1647.0,195.0,195.0,280.0,220.0,280.0,220.0,59.0,59.0
2021-01-15,36029,Erie,330005,6328.0,4752.0,1096.0,1079.0,1505.0,1005.0,1505.0,1005.0,228.0,221.0
2021-01-15,36029,Erie,330111,182.0,98.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,36031,Essex,331302,175.0,126.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,36033,Franklin,330079,476.0,222.0,-999999.0,-999999.0,56.0,20.0,56.0,20.0,-999999.0,-999999.0
2021-01-15,36033,Franklin,330084,266.0,166.0,74.0,55.0,35.0,11.0,35.0,11.0,7.0,5.0
2021-01-15,36035,Fulton,330276,294.0,201.0,83.0,83.0,56.0,46.0,56.0,46.0,25.0,25.0
2021-01-15,36037,Genesee,330073,917.0,355.0,155.0,155.0,84.0,55.0,84.0,55.0,27.0,27.0
2021-01-15,36043,Herkimer,331311,210.0,163.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,36045,Jefferson,331318,224.0,133.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,36045,Jefferson,330157,1106.0,751.0,143.0,0.0,88.0,67.0,88.0,67.0,37.0,0.0
2021-01-15,36045,Jefferson,331309,140.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,36047,Kings,330397,1670.0,1136.0,288.0,131.0,151.0,91.0,151.0,91.0,47.0,39.0
2021-01-15,36047,Kings,330019,1323.0,884.0,482.0,482.0,133.0,119.0,133.0,119.0,74.0,74.0
2021-01-15,36047,Kings,330056,1386.0,1064.0,177.0,146.0,168.0,78.0,126.0,73.0,19.0,19.0
2021-01-15,36047,Kings,330233,2023.0,1846.0,440.0,411.0,355.0,316.0,273.0,253.0,95.0,84.0
2021-01-15,36047,Kings,330201,1792.0,1167.0,414.0,207.0,140.0,132.0,140.0,132.0,56.0,26.0
2021-01-15,36047,Kings,330221,1421.0,1057.0,385.0,357.0,196.0,160.0,196.0,160.0,95.0,95.0
2021-01-15,36047,Kings,330350,1512.0,1107.0,252.0,242.0,420.0,177.0,182.0,89.0,19.0,19.0
2021-01-15,36047,Kings,330396,1412.0,1325.0,345.0,336.0,144.0,141.0,109.0,112.0,42.0,41.0
2021-01-15,36047,Kings,330194,6013.0,4059.0,1210.0,1210.0,560.0,431.0,483.0,391.0,164.0,164.0
2021-01-15,36047,Kings,330196,2176.0,1710.0,721.0,712.0,357.0,323.0,322.0,296.0,181.0,181.0
2021-01-15,36047,Kings,330202,3871.0,2871.0,371.0,369.0,378.0,372.0,350.0,262.0,80.0,80.0
2021-01-15,36047,Kings,330236,4333.0,3601.0,920.0,919.0,525.0,391.0,315.0,296.0,157.0,157.0
2021-01-15,36049,Lewis,331317,175.0,195.0,121.0,121.0,42.0,31.0,42.0,31.0,26.0,26.0
2021-01-15,36051,Livingston,330238,315.0,216.0,115.0,101.0,56.0,38.0,56.0,38.0,21.0,21.0
2021-01-15,36053,Madison,331316,217.0,136.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,36053,Madison,330115,308.0,308.0,75.0,75.0,42.0,24.0,42.0,24.0,7.0,7.0
2021-01-15,36055,Monroe,330125,5348.0,3832.0,1223.0,1223.0,644.0,483.0,644.0,483.0,261.0,261.0
2021-01-15,36055,Monroe,330164,2807.0,2074.0,685.0,685.0,140.0,99.0,140.0,99.0,66.0,66.0
2021-01-15,36055,Monroe,330285,7378.0,6289.0,972.0,934.0,1127.0,963.0,931.0,785.0,276.0,264.0
2021-01-15,36055,Monroe,330403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,36055,Monroe,330226,3311.0,2410.0,803.0,803.0,357.0,261.0,357.0,261.0,139.0,139.0
2021-01-15,36057,Montgomery,330047,791.0,546.0,182.0,182.0,84.0,59.0,84.0,59.0,41.0,41.0
2021-01-15,36059,Nassau,330106,6769.0,5784.0,1295.0,1163.0,1204.0,453.0,861.0,320.0,147.0,142.0
2021-01-15,36059,Nassau,330182,3143.0,2282.0,638.0,635.0,560.0,348.0,560.0,348.0,135.0,135.0
2021-01-15,36059,Nassau,330259,1820.0,1419.0,414.0,412.0,259.0,156.0,203.0,128.0,87.0,87.0
2021-01-15,36059,Nassau,330198,3122.0,2649.0,829.0,803.0,238.0,203.0,238.0,203.0,71.0,70.0
2021-01-15,36059,Nassau,330331,1246.0,965.0,548.0,516.0,140.0,73.0,140.0,73.0,44.0,44.0
2021-01-15,36059,Nassau,330181,1113.0,941.0,322.0,303.0,126.0,55.0,126.0,55.0,85.0,85.0
2021-01-15,36059,Nassau,330332,1085.0,742.0,383.0,383.0,84.0,71.0,84.0,71.0,36.0,36.0
2021-01-15,36059,Nassau,330027,2926.0,2240.0,278.0,277.0,588.0,458.0,448.0,436.0,70.0,70.0
2021-01-15,36061,New York,330214,12971.0,11199.0,2646.0,2542.0,2766.0,2109.0,1821.0,1442.0,482.0,468.0
2021-01-15,36061,New York,330204,4340.0,4204.0,445.0,439.0,742.0,626.0,553.0,484.0,162.0,162.0
2021-01-15,36061,New York,330101,18431.0,17060.0,3746.0,3018.0,3523.0,3165.0,2012.0,1906.0,756.0,680.0
2021-01-15,36061,New York,330270,1204.0,610.0,10.0,10.0,28.0,12.0,28.0,12.0,9.0,9.0
2021-01-15,36061,New York,330240,1278.0,1108.0,255.0,255.0,225.0,165.0,141.0,112.0,32.0,32.0
2021-01-15,36061,New York,330199,1480.0,1092.0,143.0,138.0,161.0,86.0,105.0,71.0,34.0,34.0
2021-01-15,36061,New York,330100,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,36061,New York,330169,2996.0,2333.0,1164.0,995.0,455.0,354.0,455.0,354.0,139.0,122.0
2021-01-15,36061,New York,330046,4600.0,4092.0,1070.0,872.0,488.0,460.0,488.0,460.0,168.0,159.0
2021-01-15,36061,New York,330119,3143.0,2480.0,552.0,475.0,777.0,343.0,581.0,250.0,91.0,83.0
2021-01-15,36061,New York,330154,4235.0,3174.0,254.0,215.0,280.0,170.0,245.0,145.0,46.0,45.0
2021-01-15,36061,New York,330024,9345.0,6954.0,1596.0,1258.0,1806.0,880.0,1659.0,799.0,213.0,191.0
2021-01-15,36061,New York,332008,1407.0,887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,36063,Niagara,330065,700.0,512.0,99.0,96.0,84.0,37.0,84.0,37.0,-999999.0,-999999.0
2021-01-15,36063,Niagara,330163,175.0,133.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15,36063,Niagara,330188,406.0,287.0,76.0,76.0,56.0,29.0,56.0,27.0,13.0,13.0
2021-01-15,36065,Oneida,330044,1881.0,1513.0,705.0,672.0,266.0,204.0,248.0,204.0,109.0,100.0
2021-01-15,36065,Oneida,330245,1309.0,1042.0,503.0,475.0,231.0,171.0,231.0,171.0,92.0,80.0
2021-01-15,36065,Oneida,330215,393.0,313.0,179.0,163.0,76.0,57.0,76.0,57.0,41.0,41.0
2021-01-15,36067,Onondaga,330241,4221.0,3836.0,750.0,697.0,819.0,686.0,714.0,643.0,218.0,209.0
2021-01-15,36067,Onondaga,330203,2205.0,1590.0,383.0,383.0,245.0,166.0,245.0,166.0,73.0,73.0
2021-01-15,36067,Onondaga,330140,3157.0,2471.0,561.0,561.0,546.0,320.0,406.0,274.0,81.0,81.0
2021-01-15,36069,Ontario,330074,1029.0,679.0,215.0,210.0,98.0,91.0,98.0,91.0,43.0,43.0
2021-01-15,36069,Ontario,330058,497.0,282.0,62.0,62.0,98.0,39.0,98.0,39.0,8.0,8.0
2021-01-15,36069,Ontario,330265,630.0,400.0,74.0,74.0,63.0,41.0,63.0,41.0,17.0,17.0
2021-01-15,36071,Orange,330205,406.0,93.0,35.0,32.0,56.0,21.0,56.0,21.0,7.0,7.0
