date,fips,county,boundary,total_adult_inpatient_avg,total_adult_used_inpatient_avg,total_adult_confirmed_and_suspected_covid_avg,total_adult_confirmed_covid_avg,total_icu_avg,used_icu_avg,total_staffed_adult_icu_avg,used_staffed_adult_icu_avg,staffed_icu_adult_confirmed_and_suspected_covid_avg,staffed_icu_adult_confirmed_covid_avg
2020-08-07,36101,Steuben,4.0,19.0,59.5,4.0,4.0,8.0,5.6,0.0,5.6,4.0,4.0
2020-08-07,36103,Suffolk,4.0,2208.8,1864.8,138.2,56.5,398.0,252.1,334.0,225.9,30.0,24.0
2020-08-07,36105,Sullivan,4.0,87.0,67.6,4.0,0.0,19.0,6.8,19.0,6.8,4.0,0.0
2020-08-07,36107,Tioga,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-07,36109,Tompkins,4.0,150.0,88.1,4.0,0.0,16.0,6.0,16.0,6.0,4.0,0.0
2020-08-07,36111,Ulster,4.0,153.0,97.9,8.0,8.0,13.0,4.0,13.0,4.0,4.0,0.0
2020-08-07,36113,Warren,4.0,206.0,144.0,4.0,0.0,22.0,8.4,22.0,8.4,0.0,0.0
2020-08-07,36115,Washington,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-07,36117,Wayne,4.0,0.0,0.0,0.0,0.0,14.0,7.5,0.0,0.0,0.0,0.0
2020-08-07,36119,Westchester,4.0,1053.1,690.1,112.0,42.7,263.0,56.2,192.0,54.9,32.0,16.0
2020-08-07,36121,Wyoming,4.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,5.0,0.0,0.0
2020-08-07,36123,Yates,4.0,18.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-07,36061,New York,4.0,7029.7,5512.9,376.5,135.2,1522.1,1109.8,882.8,646.3,54.6,28.2
2020-08-07,99999,New York City,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-07,36089,St. Lawrence,4.0,77.2,77.2,4.0,4.0,16.0,9.8,4.0,4.0,0.0,0.0
2020-08-07,90036,Unassigned,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36001,Albany,4.0,470.0,352.1,8.3,7.9,43.4,26.7,27.7,17.6,4.0,4.0
2020-08-14,36003,Allegany,4.0,65.0,26.5,4.0,4.0,10.0,4.0,10.0,4.0,0.0,0.0
2020-08-14,36005,Bronx,4.0,3607.3,2022.7,93.8,79.7,514.0,304.8,401.0,197.8,20.0,20.0
2020-08-14,36007,Broome,4.0,685.0,234.0,19.3,19.3,78.0,51.2,78.0,50.5,12.0,12.0
2020-08-14,36009,Cattaraugus,4.0,117.0,117.0,5.0,0.0,7.0,7.0,7.0,0.0,4.0,0.0
2020-08-14,36011,Cayuga,4.0,0.0,75.3,4.0,4.0,19.0,5.0,19.0,5.0,4.0,4.0
2020-08-14,36013,Chautauqua,4.0,171.0,112.6,4.0,4.0,19.0,8.7,19.0,4.7,4.0,4.0
2020-08-14,36015,Chemung,4.0,165.0,110.1,0.0,0.0,20.0,14.4,20.0,14.4,0.0,0.0
2020-08-14,36017,Chenango,4.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0
2020-08-14,36019,Clinton,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36021,Columbia,4.0,81.2,81.6,4.0,4.0,10.0,4.0,0.0,4.0,0.0,0.0
2020-08-14,36023,Cortland,4.0,77.0,38.4,0.0,0.0,12.0,4.6,12.0,4.6,0.0,0.0
2020-08-14,36025,Delaware,4.0,57.3,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36027,Dutchess,4.0,448.0,334.7,38.4,9.0,55.0,42.6,32.0,26.6,8.3,8.0
2020-08-14,36029,Erie,4.0,1943.9,1330.2,42.9,27.1,454.6,176.2,337.6,141.2,10.0,8.0
2020-08-14,36031,Essex,4.0,25.0,13.8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36033,Franklin,4.0,151.0,35.9,8.0,0.0,17.0,8.0,17.0,8.0,8.0,0.0
2020-08-14,36035,Fulton,4.0,0.0,0.0,4.0,0.0,8.0,4.3,8.0,4.3,4.0,0.0
2020-08-14,36037,Genesee,4.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0
2020-08-14,36039,Greene,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36041,Hamilton,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36043,Herkimer,4.0,0.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36045,Jefferson,4.0,18.7,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36047,Kings,4.0,3326.2,1924.7,148.2,56.9,359.4,241.2,277.4,191.4,39.2,24.6
2020-08-14,36049,Lewis,4.0,50.0,13.4,0.0,0.0,6.0,4.0,6.0,4.0,0.0,0.0
2020-08-14,36051,Livingston,4.0,36.0,27.9,4.0,0.0,8.0,6.1,8.0,5.0,0.0,0.0
2020-08-14,36053,Madison,4.0,39.4,36.3,4.0,0.0,10.0,8.0,10.0,8.0,4.0,0.0
2020-08-14,36055,Monroe,4.0,1377.0,934.6,21.6,15.1,426.0,184.5,204.0,115.9,5.3,5.3
2020-08-14,36057,Montgomery,4.0,117.0,61.8,4.0,4.0,12.0,4.7,11.0,4.7,0.0,0.0
2020-08-14,36059,Nassau,4.0,2699.6,1948.3,79.3,51.1,426.1,253.5,408.1,208.2,31.3,16.4
2020-08-14,36063,Niagara,4.0,270.7,155.5,8.0,4.0,28.0,15.3,28.0,15.3,4.0,0.0
2020-08-14,36065,Oneida,4.0,0.0,0.0,16.4,9.3,10.0,4.3,0.0,0.0,8.0,4.0
2020-08-14,36067,Onondaga,4.0,1057.0,855.1,13.1,9.6,197.0,141.4,162.0,124.7,8.3,8.0
2020-08-14,36069,Ontario,4.0,218.0,120.7,8.0,8.0,35.0,17.1,26.0,13.1,4.0,4.0
2020-08-14,36071,Orange,4.0,398.0,279.6,21.0,12.0,150.0,39.6,95.0,20.4,8.0,4.0
2020-08-14,36073,Orleans,4.0,0.0,8.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36075,Oswego,4.0,123.0,55.8,0.0,0.0,17.0,6.7,17.0,6.7,4.0,0.0
2020-08-14,36077,Otsego,4.0,27.6,160.4,8.0,4.0,30.0,17.8,0.0,17.8,0.0,0.0
2020-08-14,36079,Putnam,4.0,114.0,51.8,4.0,0.0,10.0,4.0,10.0,4.0,4.0,0.0
2020-08-14,36081,Queens,4.0,2938.3,1904.7,307.8,80.1,665.0,300.5,467.0,203.1,50.7,24.0
2020-08-14,36083,Rensselaer,4.0,174.0,143.4,12.7,12.0,24.0,13.6,24.0,13.6,4.0,4.0
2020-08-14,36085,Richmond,4.0,627.0,401.9,22.3,12.3,124.0,62.9,87.0,40.4,8.0,8.0
2020-08-14,36087,Rockland,4.0,0.0,0.0,8.0,8.0,10.0,10.0,0.0,0.0,4.0,0.0
2020-08-14,36091,Saratoga,4.0,0.0,154.0,4.0,4.0,31.0,21.5,0.0,21.5,0.0,0.0
2020-08-14,36093,Schenectady,4.0,315.0,201.9,11.9,5.0,44.0,27.1,44.0,27.1,4.0,4.0
2020-08-14,36095,Schoharie,4.0,31.0,12.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36097,Schuyler,4.0,26.0,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36099,Seneca,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36101,Steuben,4.0,19.0,56.7,0.0,0.0,8.3,4.0,0.0,4.0,0.0,0.0
2020-08-14,36103,Suffolk,4.0,2205.9,1864.1,132.0,65.5,397.4,255.6,333.4,219.7,26.2,20.2
2020-08-14,36105,Sullivan,4.0,87.0,73.0,4.0,0.0,19.0,6.6,19.0,6.6,4.0,0.0
2020-08-14,36107,Tioga,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36109,Tompkins,4.0,150.0,88.7,4.0,0.0,16.0,7.1,16.0,7.1,4.0,0.0
2020-08-14,36111,Ulster,4.0,153.0,106.0,8.0,8.0,13.0,4.1,13.0,4.1,4.0,0.0
2020-08-14,36113,Warren,4.0,206.0,146.4,4.0,4.0,22.0,7.0,22.0,7.0,0.0,0.0
2020-08-14,36115,Washington,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36117,Wayne,4.0,0.0,0.0,0.0,0.0,14.0,7.2,0.0,0.0,0.0,0.0
2020-08-14,36119,Westchester,4.0,1046.4,718.9,111.2,39.1,210.3,58.8,154.3,55.3,28.0,12.0
2020-08-14,36121,Wyoming,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36123,Yates,4.0,18.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36061,New York,4.0,6985.8,5573.0,383.6,109.4,1516.8,1061.4,887.0,631.3,51.3,29.0
2020-08-14,99999,New York City,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,36089,St. Lawrence,4.0,76.7,76.7,4.0,4.0,16.6,8.6,4.4,4.4,0.0,0.0
2020-08-14,90036,Unassigned,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36001,Albany,4.0,470.0,342.0,6.0,4.7,43.0,25.6,28.0,16.3,4.0,4.0
2020-08-21,36003,Allegany,4.0,73.0,30.8,4.0,0.0,10.0,4.0,10.0,4.0,4.0,0.0
2020-08-21,36005,Bronx,4.0,3598.0,2103.7,80.8,67.8,500.1,332.8,384.1,212.2,20.0,20.0
2020-08-21,36007,Broome,4.0,685.0,243.9,18.0,18.0,78.0,46.9,78.0,46.1,11.2,11.2
2020-08-21,36009,Cattaraugus,4.0,133.0,133.0,4.0,4.0,8.5,8.5,7.5,8.5,4.0,4.0
2020-08-21,36011,Cayuga,4.0,0.0,72.3,4.0,4.0,19.0,6.9,19.0,6.9,0.0,0.0
2020-08-21,36013,Chautauqua,4.0,171.0,108.9,4.0,4.0,19.0,13.0,19.0,9.0,0.0,0.0
2020-08-21,36015,Chemung,4.0,165.0,116.7,0.0,0.0,20.0,14.9,20.0,14.9,0.0,0.0
2020-08-21,36017,Chenango,4.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0
2020-08-21,36019,Clinton,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36021,Columbia,4.0,81.6,81.6,4.0,4.0,10.0,4.0,0.0,4.0,0.0,0.0
2020-08-21,36023,Cortland,4.0,77.0,39.8,0.0,0.0,12.0,5.8,12.0,5.8,0.0,0.0
2020-08-21,36025,Delaware,4.0,56.0,13.1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36027,Dutchess,4.0,448.0,326.0,36.3,11.1,48.1,40.3,32.0,25.7,8.0,8.0
2020-08-21,36029,Erie,4.0,1950.7,1359.4,44.1,29.6,458.0,184.0,341.0,144.0,10.4,8.0
2020-08-21,36031,Essex,4.0,25.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36033,Franklin,4.0,151.0,42.3,9.7,0.0,17.0,8.0,17.0,8.0,4.0,0.0
2020-08-21,36035,Fulton,4.0,0.0,0.0,4.0,0.0,8.0,4.1,8.0,4.1,4.0,0.0
2020-08-21,36037,Genesee,4.0,0.0,0.0,0.0,0.0,13.0,5.0,0.0,0.0,0.0,0.0
2020-08-21,36039,Greene,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36041,Hamilton,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36043,Herkimer,4.0,0.0,18.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36045,Jefferson,4.0,14.7,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36047,Kings,4.0,3330.2,1907.6,138.4,42.5,379.3,256.9,295.8,197.0,35.9,30.7
2020-08-21,36049,Lewis,4.0,50.0,16.4,0.0,0.0,6.0,4.0,6.0,4.0,0.0,0.0
2020-08-21,36051,Livingston,4.0,36.0,28.3,4.0,4.0,8.0,4.7,8.0,4.7,0.0,0.0
2020-08-21,36053,Madison,4.0,39.1,34.8,8.0,4.0,10.0,8.0,10.0,8.0,8.0,4.0
2020-08-21,36055,Monroe,4.0,1377.0,939.2,19.1,15.1,426.0,185.2,204.0,112.6,4.7,4.4
2020-08-21,36057,Montgomery,4.0,117.0,60.0,4.0,4.0,12.0,5.6,11.0,5.6,4.0,0.0
2020-08-21,36059,Nassau,4.0,2673.8,1916.9,80.1,48.4,425.0,240.8,401.3,190.4,27.6,18.7
2020-08-21,36063,Niagara,4.0,269.9,151.6,4.0,4.0,28.0,12.8,28.0,12.8,4.0,0.0
2020-08-21,36065,Oneida,4.0,0.0,0.0,16.4,9.3,10.0,4.7,0.0,0.0,8.0,4.0
2020-08-21,36067,Onondaga,4.0,1057.0,855.8,12.0,10.9,197.0,147.5,162.0,126.3,4.0,4.0
2020-08-21,36069,Ontario,4.0,218.0,107.9,8.0,4.0,35.0,18.5,26.0,14.5,8.0,4.0
2020-08-21,36071,Orange,4.0,398.0,299.9,19.6,8.0,150.0,37.6,95.0,16.7,12.0,4.0
2020-08-21,36073,Orleans,4.0,0.0,6.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36075,Oswego,4.0,123.0,59.8,0.0,0.0,17.0,7.5,17.0,7.5,0.0,0.0
2020-08-21,36077,Otsego,4.0,27.7,158.9,8.0,4.0,30.0,16.0,0.0,16.0,0.0,0.0
2020-08-21,36079,Putnam,4.0,114.0,59.1,4.0,0.0,10.0,4.0,10.0,4.0,4.0,0.0
2020-08-21,36081,Queens,4.0,2864.5,1936.6,272.5,79.2,670.1,311.1,470.3,210.5,47.9,28.7
2020-08-21,36083,Rensselaer,4.0,174.0,134.4,13.1,12.7,21.9,12.0,21.9,12.0,4.0,4.0
2020-08-21,36085,Richmond,4.0,627.0,412.8,18.0,9.7,124.0,59.5,87.0,35.5,8.0,8.0
2020-08-21,36087,Rockland,4.0,162.0,0.0,8.0,8.0,43.0,10.7,60.0,0.0,4.0,0.0
2020-08-21,36091,Saratoga,4.0,0.0,143.3,4.0,4.0,31.0,23.0,0.0,23.0,0.0,0.0
2020-08-21,36093,Schenectady,4.0,315.0,187.1,17.1,9.6,44.0,26.7,44.0,26.7,4.0,4.0
2020-08-21,36095,Schoharie,4.0,31.0,13.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36097,Schuyler,4.0,26.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36099,Seneca,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36101,Steuben,4.0,19.0,60.5,0.0,0.0,8.0,4.9,0.0,4.9,0.0,0.0
2020-08-21,36103,Suffolk,4.0,2200.9,1861.5,145.5,62.4,397.0,247.0,333.0,213.7,31.8,25.7
2020-08-21,36105,Sullivan,4.0,87.0,71.1,4.0,4.0,19.0,7.4,19.0,7.4,4.0,0.0
2020-08-21,36107,Tioga,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36109,Tompkins,4.0,150.0,86.0,4.0,0.0,16.0,6.7,16.0,6.3,4.0,0.0
2020-08-21,36111,Ulster,4.0,153.0,98.5,8.0,8.0,13.0,4.9,13.0,4.9,4.0,4.0
2020-08-21,36113,Warren,4.0,206.0,147.0,4.0,4.0,22.0,9.1,22.0,9.1,0.0,0.0
2020-08-21,36115,Washington,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36117,Wayne,4.0,0.0,0.0,0.0,0.0,14.0,8.4,0.0,0.0,0.0,0.0
2020-08-21,36119,Westchester,4.0,1079.3,763.1,118.2,32.2,180.3,59.8,124.3,56.0,32.0,12.0
2020-08-21,36121,Wyoming,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36123,Yates,4.0,18.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36061,New York,4.0,6983.1,5605.8,345.9,94.3,1531.2,1086.5,901.3,658.7,51.2,28.4
2020-08-21,99999,New York City,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36089,St. Lawrence,4.0,68.0,68.0,4.0,4.0,18.6,11.5,5.6,5.6,0.0,0.0
2020-08-21,90036,Unassigned,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,36001,Albany,4.0,470.0,320.9,9.3,7.1,43.0,23.4,28.0,16.7,4.0,4.0
2020-08-28,36003,Allegany,4.0,73.0,26.4,4.0,0.0,10.0,4.0,10.0,4.0,0.0,0.0
2020-08-28,36005,Bronx,4.0,3618.2,2047.4,72.8,61.2,514.4,316.4,401.0,202.9,20.0,16.0
2020-08-28,36007,Broome,4.0,685.0,244.5,18.7,18.7,78.0,47.4,78.0,47.4,8.0,8.0
2020-08-28,36009,Cattaraugus,4.0,123.8,123.8,4.3,4.0,9.0,9.0,8.8,8.8,0.0,0.0
2020-08-28,36011,Cayuga,4.0,0.0,71.1,4.9,4.0,19.0,6.6,19.0,6.0,0.0,0.0
2020-08-28,36013,Chautauqua,4.0,171.0,111.3,4.0,4.0,19.0,12.9,19.0,8.9,4.0,4.0
2020-08-28,36015,Chemung,4.0,165.0,106.9,0.0,0.0,20.0,16.7,20.0,16.7,0.0,0.0
2020-08-28,36017,Chenango,4.0,0.0,0.0,4.0,4.0,7.0,4.0,0.0,0.0,4.0,4.0
2020-08-28,36019,Clinton,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,36021,Columbia,4.0,75.0,75.0,0.0,0.0,10.0,4.0,10.0,4.0,0.0,0.0
2020-08-28,36023,Cortland,4.0,77.0,34.5,0.0,0.0,12.0,4.3,12.0,4.3,0.0,0.0
2020-08-28,36025,Delaware,4.0,56.7,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,36027,Dutchess,4.0,448.0,341.9,32.4,4.9,47.0,42.0,32.0,27.6,8.7,4.0
2020-08-28,36029,Erie,4.0,1954.4,1365.7,52.1,28.6,459.7,177.3,342.7,145.4,11.6,4.0
2020-08-28,36031,Essex,4.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,36033,Franklin,4.0,151.0,45.5,12.8,0.0,16.0,8.0,16.0,8.0,4.0,0.0
2020-08-28,36035,Fulton,4.0,0.0,0.0,4.0,0.0,8.0,6.1,8.0,4.5,4.0,0.0
2020-08-28,36037,Genesee,4.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0
2020-08-28,36039,Greene,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,36041,Hamilton,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,36043,Herkimer,4.0,0.0,19.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,36045,Jefferson,4.0,15.1,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,36047,Kings,4.0,3332.1,1936.6,147.5,46.5,371.9,260.1,289.6,211.3,38.3,26.3
2020-08-28,36049,Lewis,4.0,50.0,12.0,0.0,0.0,6.0,4.0,6.0,4.0,0.0,0.0
2020-08-28,36051,Livingston,4.0,36.0,23.4,4.0,4.0,8.0,4.7,8.0,4.7,0.0,0.0
2020-08-28,36053,Madison,4.0,45.3,29.6,8.0,4.0,10.0,8.0,10.0,8.0,8.0,4.0
2020-08-28,36055,Monroe,4.0,1377.0,939.3,13.3,10.1,426.0,185.9,204.0,114.0,8.0,8.0
2020-08-28,36057,Montgomery,4.0,117.0,55.4,4.0,4.0,12.0,4.0,11.0,4.0,4.0,0.0
2020-08-28,36059,Nassau,4.0,2544.1,1869.1,54.7,35.9,399.5,230.4,373.7,189.9,30.4,18.9
2020-08-28,36063,Niagara,4.0,273.0,147.5,4.0,4.0,26.0,14.4,29.0,15.0,4.0,0.0
2020-08-28,36065,Oneida,4.0,0.0,0.0,13.7,8.0,10.0,4.0,0.0,0.0,8.0,4.0
2020-08-28,36067,Onondaga,4.0,1398.0,1062.6,17.1,14.6,252.0,164.4,217.0,147.7,4.0,4.0
2020-08-28,36069,Ontario,4.0,218.0,114.8,8.0,8.0,35.0,17.8,26.0,13.8,0.0,0.0
2020-08-28,36071,Orange,4.0,542.0,410.4,20.3,13.6,150.0,42.0,130.0,35.5,16.0,4.0
2020-08-28,36073,Orleans,4.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,36075,Oswego,4.0,123.0,60.3,0.0,0.0,17.0,6.0,17.0,6.0,0.0,0.0
2020-08-28,36077,Otsego,4.0,20.6,149.7,8.0,4.0,30.0,12.1,0.0,12.1,0.0,0.0
2020-08-28,36079,Putnam,4.0,114.0,48.9,4.0,4.0,10.0,4.0,10.0,4.0,0.0,0.0
2020-08-28,36081,Queens,4.0,2872.4,1911.0,266.6,72.0,663.7,314.8,465.7,208.2,45.1,27.0
2020-08-28,36083,Rensselaer,4.0,174.0,147.1,9.3,8.4,21.0,11.7,18.0,10.1,4.0,4.0
2020-08-28,36085,Richmond,4.0,619.3,406.1,13.6,8.9,124.0,71.0,87.0,45.3,8.0,8.0
2020-08-28,36087,Rockland,4.0,252.0,167.5,8.3,8.0,60.0,11.8,60.0,9.0,8.0,4.0
2020-08-28,36091,Saratoga,4.0,0.0,140.8,4.0,4.0,31.0,21.4,0.0,21.4,0.0,0.0
2020-08-28,36093,Schenectady,4.0,315.0,180.1,11.0,5.3,44.0,26.7,44.0,26.7,4.0,4.0
2020-08-28,36095,Schoharie,4.0,31.0,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,36097,Schuyler,4.0,26.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,36099,Seneca,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,36101,Steuben,4.0,19.0,54.5,0.0,0.0,8.0,6.1,0.0,6.1,0.0,0.0
2020-08-28,36103,Suffolk,4.0,2200.1,1919.6,87.5,50.8,395.9,276.4,332.1,244.8,24.0,20.0
2020-08-28,36105,Sullivan,4.0,87.0,68.4,4.0,4.0,19.0,6.7,19.0,6.7,4.0,4.0
2020-08-28,36107,Tioga,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,36109,Tompkins,4.0,150.0,80.6,4.0,0.0,16.0,5.7,16.0,5.7,4.0,0.0
2020-08-28,36111,Ulster,4.0,153.0,84.9,8.0,8.0,13.0,6.1,13.0,6.1,4.0,4.0
2020-08-28,36113,Warren,4.0,206.0,146.7,4.0,0.0,22.0,10.3,22.0,10.3,0.0,0.0
2020-08-28,36115,Washington,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,36117,Wayne,4.0,0.0,0.0,0.0,0.0,14.0,7.4,0.0,0.0,0.0,0.0
2020-08-28,36119,Westchester,4.0,1075.0,816.5,100.9,37.7,387.0,204.7,172.0,53.1,16.0,12.0
2020-08-28,36121,Wyoming,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,36123,Yates,4.0,18.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,36061,New York,4.0,6896.2,5546.7,343.5,91.7,1529.8,1095.4,899.3,661.4,55.5,31.1
2020-08-28,99999,New York City,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,36089,St. Lawrence,4.0,82.9,81.7,4.0,4.0,17.0,9.6,5.0,5.0,0.0,0.0
2020-08-28,90036,Unassigned,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-04,36001,Albany,4.0,470.0,308.3,12.6,10.0,43.0,27.0,28.0,16.9,4.0,4.0
2020-09-04,36003,Allegany,4.0,73.0,22.0,4.0,0.0,10.0,4.0,10.0,4.0,0.0,0.0
2020-09-04,36005,Bronx,4.0,3649.0,2040.2,82.0,71.3,513.9,306.5,400.7,201.0,22.0,21.0
2020-09-04,36007,Broome,4.0,685.0,222.2,14.5,14.5,78.0,43.9,78.0,43.9,5.5,5.5
2020-09-04,36009,Cattaraugus,4.0,128.6,128.7,4.7,4.0,10.0,9.9,10.0,9.9,4.0,4.0
2020-09-04,36011,Cayuga,4.0,0.0,67.6,4.0,0.0,19.0,6.4,19.0,6.4,0.0,0.0
2020-09-04,36013,Chautauqua,4.0,171.0,106.0,4.0,4.0,19.0,11.6,19.0,7.6,4.0,4.0
2020-09-04,36015,Chemung,4.0,165.0,109.6,4.0,4.0,20.0,16.3,20.0,16.3,4.0,4.0
2020-09-04,36017,Chenango,4.0,0.0,0.0,4.0,4.0,7.0,4.0,0.0,0.0,4.0,4.0
2020-09-04,36019,Clinton,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-04,36021,Columbia,4.0,82.0,82.0,0.0,0.0,10.0,4.2,10.0,4.2,0.0,0.0
2020-09-04,36023,Cortland,4.0,77.0,38.7,0.0,0.0,12.0,5.1,12.0,5.1,0.0,0.0
2020-09-04,36025,Delaware,4.0,56.7,15.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-04,36027,Dutchess,4.0,448.0,311.2,30.9,4.0,47.0,34.3,32.0,25.1,4.0,4.0
2020-09-04,36029,Erie,4.0,1943.1,1293.5,47.6,28.5,457.3,164.6,340.3,132.7,7.9,4.0
2020-09-04,36031,Essex,4.0,25.0,8.4,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-04,36033,Franklin,4.0,151.0,44.5,10.1,0.0,17.0,8.0,17.0,8.0,8.0,0.0
2020-09-04,36035,Fulton,4.0,31.0,31.0,4.0,0.0,8.0,4.9,8.0,7.0,4.0,0.0
2020-09-04,36037,Genesee,4.0,0.0,0.0,4.0,4.0,13.0,4.9,0.0,0.0,0.0,0.0
2020-09-04,36039,Greene,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-04,36041,Hamilton,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-04,36043,Herkimer,4.0,0.0,14.9,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-04,36045,Jefferson,4.0,17.3,24.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-04,36047,Kings,4.0,3374.5,2032.6,147.2,49.1,383.8,255.8,297.1,207.3,29.1,24.0
